,StationIndex,Station,Year,Month,Day,Rainfall
72,1,Dhaka,1999,3,11,0
73,1,Dhaka,1999,3,12,0
74,1,Dhaka,1999,3,13,0
75,1,Dhaka,1999,3,14,0
76,1,Dhaka,1999,3,15,0
77,1,Dhaka,1999,3,16,0
78,1,Dhaka,1999,3,17,0
79,1,Dhaka,1999,3,18,0
80,1,Dhaka,1999,3,19,0
81,1,Dhaka,1999,3,20,0
82,1,Dhaka,1999,3,21,0
83,1,Dhaka,1999,3,22,0
84,1,Dhaka,1999,3,23,0
85,1,Dhaka,1999,3,24,0
86,1,Dhaka,1999,3,25,0
87,1,Dhaka,1999,3,26,0
88,1,Dhaka,1999,3,27,0
89,1,Dhaka,1999,3,28,0
90,1,Dhaka,1999,3,29,0
91,1,Dhaka,1999,3,30,0
92,1,Dhaka,1999,3,31,0
93,1,Dhaka,1999,4,1,0
94,1,Dhaka,1999,4,2,0
95,1,Dhaka,1999,4,3,0
96,1,Dhaka,1999,4,4,0
97,1,Dhaka,1999,4,5,0
98,1,Dhaka,1999,4,6,0
99,1,Dhaka,1999,4,7,0
100,1,Dhaka,1999,4,8,0
101,1,Dhaka,1999,4,9,1
102,1,Dhaka,1999,4,10,1
103,1,Dhaka,1999,4,11,1
104,1,Dhaka,1999,4,12,0
105,1,Dhaka,1999,4,13,0
106,1,Dhaka,1999,4,14,0
107,1,Dhaka,1999,4,15,0
108,1,Dhaka,1999,4,16,0
109,1,Dhaka,1999,4,17,0
110,1,Dhaka,1999,4,18,0
111,1,Dhaka,1999,4,19,18
112,1,Dhaka,1999,4,20,0
113,1,Dhaka,1999,4,21,0
114,1,Dhaka,1999,4,22,0
115,1,Dhaka,1999,4,23,0
116,1,Dhaka,1999,4,24,0
117,1,Dhaka,1999,4,25,0
118,1,Dhaka,1999,4,26,0
119,1,Dhaka,1999,4,27,0
120,1,Dhaka,1999,4,28,0
121,1,Dhaka,1999,4,29,0
122,1,Dhaka,1999,4,30,0
123,1,Dhaka,1999,4,31,0
124,1,Dhaka,1999,5,1,0
125,1,Dhaka,1999,5,2,0
126,1,Dhaka,1999,5,3,0
127,1,Dhaka,1999,5,4,0
128,1,Dhaka,1999,5,5,0
129,1,Dhaka,1999,5,6,14
130,1,Dhaka,1999,5,7,53
131,1,Dhaka,1999,5,8,0
132,1,Dhaka,1999,5,9,38
133,1,Dhaka,1999,5,10,4
134,1,Dhaka,1999,5,11,0
135,1,Dhaka,1999,5,12,1
136,1,Dhaka,1999,5,13,21
137,1,Dhaka,1999,5,14,16
138,1,Dhaka,1999,5,15,141
139,1,Dhaka,1999,5,16,28
140,1,Dhaka,1999,5,17,0
141,1,Dhaka,1999,5,18,0
142,1,Dhaka,1999,5,19,0
143,1,Dhaka,1999,5,20,0
144,1,Dhaka,1999,5,21,26
145,1,Dhaka,1999,5,22,4
146,1,Dhaka,1999,5,23,37
147,1,Dhaka,1999,5,24,1
148,1,Dhaka,1999,5,25,0
149,1,Dhaka,1999,5,26,0
150,1,Dhaka,1999,5,27,0
151,1,Dhaka,1999,5,28,2
152,1,Dhaka,1999,5,29,17
153,1,Dhaka,1999,5,30,25
154,1,Dhaka,1999,5,31,0
155,1,Dhaka,1999,6,1,0
156,1,Dhaka,1999,6,2,0
157,1,Dhaka,1999,6,3,1
158,1,Dhaka,1999,6,4,0
159,1,Dhaka,1999,6,5,0
160,1,Dhaka,1999,6,6,0
161,1,Dhaka,1999,6,7,9
162,1,Dhaka,1999,6,8,0
163,1,Dhaka,1999,6,9,0
164,1,Dhaka,1999,6,10,11
165,1,Dhaka,1999,6,11,21
166,1,Dhaka,1999,6,12,7
167,1,Dhaka,1999,6,13,1
168,1,Dhaka,1999,6,14,0
169,1,Dhaka,1999,6,15,0
170,1,Dhaka,1999,6,16,0
171,1,Dhaka,1999,6,17,0
172,1,Dhaka,1999,6,18,0
173,1,Dhaka,1999,6,19,2
174,1,Dhaka,1999,6,20,0
175,1,Dhaka,1999,6,21,31
176,1,Dhaka,1999,6,22,2
177,1,Dhaka,1999,6,23,97
178,1,Dhaka,1999,6,24,16
179,1,Dhaka,1999,6,25,10
180,1,Dhaka,1999,6,26,91
181,1,Dhaka,1999,6,27,11
182,1,Dhaka,1999,6,28,9
183,1,Dhaka,1999,6,29,17
184,1,Dhaka,1999,6,30,12
185,1,Dhaka,1999,6,31,0
186,1,Dhaka,1999,7,1,101
187,1,Dhaka,1999,7,2,11
188,1,Dhaka,1999,7,3,2
189,1,Dhaka,1999,7,4,0
190,1,Dhaka,1999,7,5,0
191,1,Dhaka,1999,7,6,0
192,1,Dhaka,1999,7,7,13
193,1,Dhaka,1999,7,8,0
194,1,Dhaka,1999,7,9,0
195,1,Dhaka,1999,7,10,69
196,1,Dhaka,1999,7,11,48
197,1,Dhaka,1999,7,12,107
198,1,Dhaka,1999,7,13,12
199,1,Dhaka,1999,7,14,2
200,1,Dhaka,1999,7,15,0
201,1,Dhaka,1999,7,16,1
202,1,Dhaka,1999,7,17,1
203,1,Dhaka,1999,7,18,2
204,1,Dhaka,1999,7,19,3
205,1,Dhaka,1999,7,20,84
206,1,Dhaka,1999,7,21,28
207,1,Dhaka,1999,7,22,5
208,1,Dhaka,1999,7,23,0
209,1,Dhaka,1999,7,24,1
210,1,Dhaka,1999,7,25,0
211,1,Dhaka,1999,7,26,6
212,1,Dhaka,1999,7,27,3
213,1,Dhaka,1999,7,28,7
214,1,Dhaka,1999,7,29,8
215,1,Dhaka,1999,7,30,24
216,1,Dhaka,1999,7,31,15
217,1,Dhaka,1999,8,1,1
218,1,Dhaka,1999,8,2,2
219,1,Dhaka,1999,8,3,0
220,1,Dhaka,1999,8,4,3
221,1,Dhaka,1999,8,5,0
222,1,Dhaka,1999,8,6,3
223,1,Dhaka,1999,8,7,1
224,1,Dhaka,1999,8,8,2
225,1,Dhaka,1999,8,9,3
226,1,Dhaka,1999,8,10,13
227,1,Dhaka,1999,8,11,28
228,1,Dhaka,1999,8,12,0
229,1,Dhaka,1999,8,13,28
230,1,Dhaka,1999,8,14,11
231,1,Dhaka,1999,8,15,6
232,1,Dhaka,1999,8,16,31
233,1,Dhaka,1999,8,17,4
234,1,Dhaka,1999,8,18,0
235,1,Dhaka,1999,8,19,3
236,1,Dhaka,1999,8,20,8
237,1,Dhaka,1999,8,21,1
238,1,Dhaka,1999,8,22,5
239,1,Dhaka,1999,8,23,0
240,1,Dhaka,1999,8,24,0
241,1,Dhaka,1999,8,25,0
242,1,Dhaka,1999,8,26,9
243,1,Dhaka,1999,8,27,32
244,1,Dhaka,1999,8,28,72
245,1,Dhaka,1999,8,29,7
246,1,Dhaka,1999,8,30,3
247,1,Dhaka,1999,8,31,6
248,1,Dhaka,1999,9,1,24
249,1,Dhaka,1999,9,2,0
250,1,Dhaka,1999,9,3,0
251,1,Dhaka,1999,9,4,0
252,1,Dhaka,1999,9,5,0
253,1,Dhaka,1999,9,6,0
254,1,Dhaka,1999,9,7,0
255,1,Dhaka,1999,9,8,36
256,1,Dhaka,1999,9,9,5
257,1,Dhaka,1999,9,10,4
258,1,Dhaka,1999,9,11,10
259,1,Dhaka,1999,9,12,0
260,1,Dhaka,1999,9,13,1
261,1,Dhaka,1999,9,14,0
262,1,Dhaka,1999,9,15,0
263,1,Dhaka,1999,9,16,4
264,1,Dhaka,1999,9,17,0
265,1,Dhaka,1999,9,18,10
266,1,Dhaka,1999,9,19,40
267,1,Dhaka,1999,9,20,1
268,1,Dhaka,1999,9,21,41
269,1,Dhaka,1999,9,22,125
270,1,Dhaka,1999,9,23,39
271,1,Dhaka,1999,9,24,17
272,1,Dhaka,1999,9,25,2
273,1,Dhaka,1999,9,26,0
274,1,Dhaka,1999,9,27,0
275,1,Dhaka,1999,9,28,2
276,1,Dhaka,1999,9,29,0
277,1,Dhaka,1999,9,30,0
278,1,Dhaka,1999,9,31,0
279,1,Dhaka,1999,10,1,2
280,1,Dhaka,1999,10,2,7
281,1,Dhaka,1999,10,3,1
282,1,Dhaka,1999,10,4,27
283,1,Dhaka,1999,10,5,0
284,1,Dhaka,1999,10,6,0
285,1,Dhaka,1999,10,7,62
286,1,Dhaka,1999,10,8,0
287,1,Dhaka,1999,10,9,0
288,1,Dhaka,1999,10,10,0
289,1,Dhaka,1999,10,11,0
290,1,Dhaka,1999,10,12,0
291,1,Dhaka,1999,10,13,0
292,1,Dhaka,1999,10,14,1
293,1,Dhaka,1999,10,15,44
294,1,Dhaka,1999,10,16,0
295,1,Dhaka,1999,10,17,5
296,1,Dhaka,1999,10,18,48
297,1,Dhaka,1999,10,19,60
298,1,Dhaka,1999,10,20,39
299,1,Dhaka,1999,10,21,51
300,1,Dhaka,1999,10,22,6
301,1,Dhaka,1999,10,23,0
302,1,Dhaka,1999,10,24,0
303,1,Dhaka,1999,10,25,0
304,1,Dhaka,1999,10,26,0
305,1,Dhaka,1999,10,27,0
306,1,Dhaka,1999,10,28,0
307,1,Dhaka,1999,10,29,0
308,1,Dhaka,1999,10,30,0
309,1,Dhaka,1999,10,31,15
310,1,Dhaka,1999,11,1,0
311,1,Dhaka,1999,11,2,0
312,1,Dhaka,1999,11,3,13
313,1,Dhaka,1999,11,4,0
314,1,Dhaka,1999,11,5,0
315,1,Dhaka,1999,11,6,0
316,1,Dhaka,1999,11,7,0
317,1,Dhaka,1999,11,8,0
318,1,Dhaka,1999,11,9,0
319,1,Dhaka,1999,11,10,0
320,1,Dhaka,1999,11,11,0
321,1,Dhaka,1999,11,12,0
322,1,Dhaka,1999,11,13,0
323,1,Dhaka,1999,11,14,0
324,1,Dhaka,1999,11,15,0
325,1,Dhaka,1999,11,16,0
326,1,Dhaka,1999,11,17,0
327,1,Dhaka,1999,11,18,0
328,1,Dhaka,1999,11,19,0
329,1,Dhaka,1999,11,20,0
330,1,Dhaka,1999,11,21,0
331,1,Dhaka,1999,11,22,0
332,1,Dhaka,1999,11,23,0
333,1,Dhaka,1999,11,24,0
334,1,Dhaka,1999,11,25,0
335,1,Dhaka,1999,11,26,0
336,1,Dhaka,1999,11,27,0
337,1,Dhaka,1999,11,28,0
338,1,Dhaka,1999,11,29,0
339,1,Dhaka,1999,11,30,0
340,1,Dhaka,1999,11,31,0
341,1,Dhaka,1999,12,1,0
342,1,Dhaka,1999,12,2,0
343,1,Dhaka,1999,12,3,0
344,1,Dhaka,1999,12,4,0
345,1,Dhaka,1999,12,5,0
346,1,Dhaka,1999,12,6,0
347,1,Dhaka,1999,12,7,0
348,1,Dhaka,1999,12,8,0
349,1,Dhaka,1999,12,9,0
350,1,Dhaka,1999,12,10,0
351,1,Dhaka,1999,12,11,0
352,1,Dhaka,1999,12,12,0
353,1,Dhaka,1999,12,13,0
354,1,Dhaka,1999,12,14,0
355,1,Dhaka,1999,12,15,0
356,1,Dhaka,1999,12,16,0
357,1,Dhaka,1999,12,17,0
358,1,Dhaka,1999,12,18,0
359,1,Dhaka,1999,12,19,0
360,1,Dhaka,1999,12,20,0
361,1,Dhaka,1999,12,21,0
362,1,Dhaka,1999,12,22,0
363,1,Dhaka,1999,12,23,0
364,1,Dhaka,1999,12,24,0
365,1,Dhaka,1999,12,25,0
366,1,Dhaka,1999,12,26,0
367,1,Dhaka,1999,12,27,0
368,1,Dhaka,1999,12,28,0
369,1,Dhaka,1999,12,29,0
370,1,Dhaka,1999,12,30,0
371,1,Dhaka,1999,12,31,0
13020,1,Dhaka,2000,1,1,0
13021,1,Dhaka,2000,1,2,0
13022,1,Dhaka,2000,1,3,0
13023,1,Dhaka,2000,1,4,0
13024,1,Dhaka,2000,1,5,0
13025,1,Dhaka,2000,1,6,0
13026,1,Dhaka,2000,1,7,0
13027,1,Dhaka,2000,1,8,0
13028,1,Dhaka,2000,1,9,0
13029,1,Dhaka,2000,1,10,0
13030,1,Dhaka,2000,1,11,0
13031,1,Dhaka,2000,1,12,0
13032,1,Dhaka,2000,1,13,0
13033,1,Dhaka,2000,1,14,0
13034,1,Dhaka,2000,1,15,0
13035,1,Dhaka,2000,1,16,1
13036,1,Dhaka,2000,1,17,0
13037,1,Dhaka,2000,1,18,0
13038,1,Dhaka,2000,1,19,0
13039,1,Dhaka,2000,1,20,0
13040,1,Dhaka,2000,1,21,0
13041,1,Dhaka,2000,1,22,2
13042,1,Dhaka,2000,1,23,0
13043,1,Dhaka,2000,1,24,7
13044,1,Dhaka,2000,1,25,0
13045,1,Dhaka,2000,1,26,0
13046,1,Dhaka,2000,1,27,0
13047,1,Dhaka,2000,1,28,0
13048,1,Dhaka,2000,1,29,1
13049,1,Dhaka,2000,1,30,2
13050,1,Dhaka,2000,1,31,0
13051,1,Dhaka,2000,2,1,0
13052,1,Dhaka,2000,2,2,0
13053,1,Dhaka,2000,2,3,0
13054,1,Dhaka,2000,2,4,0
13055,1,Dhaka,2000,2,5,1
13056,1,Dhaka,2000,2,6,38
13057,1,Dhaka,2000,2,7,5
13058,1,Dhaka,2000,2,8,0
13059,1,Dhaka,2000,2,9,0
13060,1,Dhaka,2000,2,10,0
13061,1,Dhaka,2000,2,11,0
13062,1,Dhaka,2000,2,12,0
13063,1,Dhaka,2000,2,13,0
13064,1,Dhaka,2000,2,14,0
13065,1,Dhaka,2000,2,15,0
13066,1,Dhaka,2000,2,16,0
13067,1,Dhaka,2000,2,17,0
13068,1,Dhaka,2000,2,18,0
13069,1,Dhaka,2000,2,19,0
13070,1,Dhaka,2000,2,20,0
13071,1,Dhaka,2000,2,21,0
13072,1,Dhaka,2000,2,22,0
13073,1,Dhaka,2000,2,23,0
13074,1,Dhaka,2000,2,24,0
13075,1,Dhaka,2000,2,25,0
13076,1,Dhaka,2000,2,26,0
13077,1,Dhaka,2000,2,27,0
13078,1,Dhaka,2000,2,28,0
13079,1,Dhaka,2000,2,29,0
13080,1,Dhaka,2000,2,30,0
13081,1,Dhaka,2000,2,31,0
13082,1,Dhaka,2000,3,1,0
13083,1,Dhaka,2000,3,2,0
13084,1,Dhaka,2000,3,3,0
13085,1,Dhaka,2000,3,4,0
13086,1,Dhaka,2000,3,5,2
13087,1,Dhaka,2000,3,6,0
13088,1,Dhaka,2000,3,7,0
13089,1,Dhaka,2000,3,8,0
13090,1,Dhaka,2000,3,9,0
13091,1,Dhaka,2000,3,10,0
13092,1,Dhaka,2000,3,11,0
13093,1,Dhaka,2000,3,12,0
13094,1,Dhaka,2000,3,13,54
13095,1,Dhaka,2000,3,14,107
13096,1,Dhaka,2000,3,15,9
13097,1,Dhaka,2000,3,16,0
13098,1,Dhaka,2000,3,17,0
13099,1,Dhaka,2000,3,18,0
13100,1,Dhaka,2000,3,19,0
13101,1,Dhaka,2000,3,20,0
13102,1,Dhaka,2000,3,21,0
13103,1,Dhaka,2000,3,22,0
13104,1,Dhaka,2000,3,23,0
13105,1,Dhaka,2000,3,24,0
13106,1,Dhaka,2000,3,25,0
13107,1,Dhaka,2000,3,26,0
13108,1,Dhaka,2000,3,27,0
13109,1,Dhaka,2000,3,28,0
13110,1,Dhaka,2000,3,29,0
13111,1,Dhaka,2000,3,30,0
13112,1,Dhaka,2000,3,31,0
13113,1,Dhaka,2000,4,1,0
13114,1,Dhaka,2000,4,2,0
13115,1,Dhaka,2000,4,3,0
13116,1,Dhaka,2000,4,4,0
13117,1,Dhaka,2000,4,5,0
13118,1,Dhaka,2000,4,6,0
13119,1,Dhaka,2000,4,7,0
13120,1,Dhaka,2000,4,8,0
13121,1,Dhaka,2000,4,9,0
13122,1,Dhaka,2000,4,10,0
13123,1,Dhaka,2000,4,11,0
13124,1,Dhaka,2000,4,12,1
13125,1,Dhaka,2000,4,13,0
13126,1,Dhaka,2000,4,14,0
13127,1,Dhaka,2000,4,15,31
13128,1,Dhaka,2000,4,16,14
13129,1,Dhaka,2000,4,17,0
13130,1,Dhaka,2000,4,18,3
13131,1,Dhaka,2000,4,19,0
13132,1,Dhaka,2000,4,20,0
13133,1,Dhaka,2000,4,21,29
13134,1,Dhaka,2000,4,22,2
13135,1,Dhaka,2000,4,23,7
13136,1,Dhaka,2000,4,24,0
13137,1,Dhaka,2000,4,25,28
13138,1,Dhaka,2000,4,26,20
13139,1,Dhaka,2000,4,27,31
13140,1,Dhaka,2000,4,28,0
13141,1,Dhaka,2000,4,29,14
13142,1,Dhaka,2000,4,30,9
13143,1,Dhaka,2000,4,31,0
13144,1,Dhaka,2000,5,1,0
13145,1,Dhaka,2000,5,2,58
13146,1,Dhaka,2000,5,3,1
13147,1,Dhaka,2000,5,4,0
13148,1,Dhaka,2000,5,5,0
13149,1,Dhaka,2000,5,6,11
13150,1,Dhaka,2000,5,7,0
13151,1,Dhaka,2000,5,8,0
13152,1,Dhaka,2000,5,9,0
13153,1,Dhaka,2000,5,10,0
13154,1,Dhaka,2000,5,11,0
13155,1,Dhaka,2000,5,12,0
13156,1,Dhaka,2000,5,13,0
13157,1,Dhaka,2000,5,14,0
13158,1,Dhaka,2000,5,15,0
13159,1,Dhaka,2000,5,16,0
13160,1,Dhaka,2000,5,17,0
13161,1,Dhaka,2000,5,18,7
13162,1,Dhaka,2000,5,19,0
13163,1,Dhaka,2000,5,20,65
13164,1,Dhaka,2000,5,21,152
13165,1,Dhaka,2000,5,22,2
13166,1,Dhaka,2000,5,23,49
13167,1,Dhaka,2000,5,24,1
13168,1,Dhaka,2000,5,25,6
13169,1,Dhaka,2000,5,26,43
13170,1,Dhaka,2000,5,27,52
13171,1,Dhaka,2000,5,28,90
13172,1,Dhaka,2000,5,29,23
13173,1,Dhaka,2000,5,30,0
13174,1,Dhaka,2000,5,31,48
13175,1,Dhaka,2000,6,1,1
13176,1,Dhaka,2000,6,2,0
13177,1,Dhaka,2000,6,3,0
13178,1,Dhaka,2000,6,4,0
13179,1,Dhaka,2000,6,5,0
13180,1,Dhaka,2000,6,6,1
13181,1,Dhaka,2000,6,7,12
13182,1,Dhaka,2000,6,8,0
13183,1,Dhaka,2000,6,9,17
13184,1,Dhaka,2000,6,10,4
13185,1,Dhaka,2000,6,11,23
13186,1,Dhaka,2000,6,12,8
13187,1,Dhaka,2000,6,13,0
13188,1,Dhaka,2000,6,14,0
13189,1,Dhaka,2000,6,15,0
13190,1,Dhaka,2000,6,16,1
13191,1,Dhaka,2000,6,17,28
13192,1,Dhaka,2000,6,18,2
13193,1,Dhaka,2000,6,19,4
13194,1,Dhaka,2000,6,20,11
13195,1,Dhaka,2000,6,21,4
13196,1,Dhaka,2000,6,22,7
13197,1,Dhaka,2000,6,23,7
13198,1,Dhaka,2000,6,24,4
13199,1,Dhaka,2000,6,25,20
13200,1,Dhaka,2000,6,26,0
13201,1,Dhaka,2000,6,27,0
13202,1,Dhaka,2000,6,28,0
13203,1,Dhaka,2000,6,29,0
13204,1,Dhaka,2000,6,30,11
13205,1,Dhaka,2000,6,31,0
13206,1,Dhaka,2000,7,1,0
13207,1,Dhaka,2000,7,2,0
13208,1,Dhaka,2000,7,3,0
13209,1,Dhaka,2000,7,4,0
13210,1,Dhaka,2000,7,5,0
13211,1,Dhaka,2000,7,6,0
13212,1,Dhaka,2000,7,7,1
13213,1,Dhaka,2000,7,8,27
13214,1,Dhaka,2000,7,9,6
13215,1,Dhaka,2000,7,10,25
13216,1,Dhaka,2000,7,11,0
13217,1,Dhaka,2000,7,12,0
13218,1,Dhaka,2000,7,13,7
13219,1,Dhaka,2000,7,14,6
13220,1,Dhaka,2000,7,15,7
13221,1,Dhaka,2000,7,16,3
13222,1,Dhaka,2000,7,17,0
13223,1,Dhaka,2000,7,18,1
13224,1,Dhaka,2000,7,19,18
13225,1,Dhaka,2000,7,20,10
13226,1,Dhaka,2000,7,21,11
13227,1,Dhaka,2000,7,22,47
13228,1,Dhaka,2000,7,23,6
13229,1,Dhaka,2000,7,24,11
13230,1,Dhaka,2000,7,25,3
13231,1,Dhaka,2000,7,26,0
13232,1,Dhaka,2000,7,27,8
13233,1,Dhaka,2000,7,28,0
13234,1,Dhaka,2000,7,29,0
13235,1,Dhaka,2000,7,30,0
13236,1,Dhaka,2000,7,31,0
13237,1,Dhaka,2000,8,1,4
13238,1,Dhaka,2000,8,2,133
13239,1,Dhaka,2000,8,3,126
13240,1,Dhaka,2000,8,4,3
13241,1,Dhaka,2000,8,5,10
13242,1,Dhaka,2000,8,6,2
13243,1,Dhaka,2000,8,7,0
13244,1,Dhaka,2000,8,8,0
13245,1,Dhaka,2000,8,9,0
13246,1,Dhaka,2000,8,10,1
13247,1,Dhaka,2000,8,11,0
13248,1,Dhaka,2000,8,12,5
13249,1,Dhaka,2000,8,13,4
13250,1,Dhaka,2000,8,14,23
13251,1,Dhaka,2000,8,15,24
13252,1,Dhaka,2000,8,16,0
13253,1,Dhaka,2000,8,17,3
13254,1,Dhaka,2000,8,18,0
13255,1,Dhaka,2000,8,19,1
13256,1,Dhaka,2000,8,20,0
13257,1,Dhaka,2000,8,21,5
13258,1,Dhaka,2000,8,22,0
13259,1,Dhaka,2000,8,23,0
13260,1,Dhaka,2000,8,24,0
13261,1,Dhaka,2000,8,25,0
13262,1,Dhaka,2000,8,26,5
13263,1,Dhaka,2000,8,27,0
13264,1,Dhaka,2000,8,28,5
13265,1,Dhaka,2000,8,29,0
13266,1,Dhaka,2000,8,30,2
13267,1,Dhaka,2000,8,31,3
13268,1,Dhaka,2000,9,1,73
13269,1,Dhaka,2000,9,2,0
13270,1,Dhaka,2000,9,3,1
13271,1,Dhaka,2000,9,4,0
13272,1,Dhaka,2000,9,5,0
13273,1,Dhaka,2000,9,6,1
13274,1,Dhaka,2000,9,7,0
13275,1,Dhaka,2000,9,8,4
13276,1,Dhaka,2000,9,9,5
13277,1,Dhaka,2000,9,10,12
13278,1,Dhaka,2000,9,11,12
13279,1,Dhaka,2000,9,12,0
13280,1,Dhaka,2000,9,13,0
13281,1,Dhaka,2000,9,14,0
13282,1,Dhaka,2000,9,15,5
13283,1,Dhaka,2000,9,16,18
13284,1,Dhaka,2000,9,17,0
13285,1,Dhaka,2000,9,18,3
13286,1,Dhaka,2000,9,19,16
13287,1,Dhaka,2000,9,20,30
13288,1,Dhaka,2000,9,21,24
13289,1,Dhaka,2000,9,22,0
13290,1,Dhaka,2000,9,23,0
13291,1,Dhaka,2000,9,24,12
13292,1,Dhaka,2000,9,25,0
13293,1,Dhaka,2000,9,26,0
13294,1,Dhaka,2000,9,27,0
13295,1,Dhaka,2000,9,28,0
13296,1,Dhaka,2000,9,29,0
13297,1,Dhaka,2000,9,30,0
13298,1,Dhaka,2000,9,31,0
13299,1,Dhaka,2000,10,1,5
13300,1,Dhaka,2000,10,2,9
13301,1,Dhaka,2000,10,3,0
13302,1,Dhaka,2000,10,4,0
13303,1,Dhaka,2000,10,5,2
13304,1,Dhaka,2000,10,6,0
13305,1,Dhaka,2000,10,7,0
13306,1,Dhaka,2000,10,8,15
13307,1,Dhaka,2000,10,9,0
13308,1,Dhaka,2000,10,10,18
13309,1,Dhaka,2000,10,11,5
13310,1,Dhaka,2000,10,12,0
13311,1,Dhaka,2000,10,13,0
13312,1,Dhaka,2000,10,14,0
13313,1,Dhaka,2000,10,15,0
13314,1,Dhaka,2000,10,16,0
13315,1,Dhaka,2000,10,17,0
13316,1,Dhaka,2000,10,18,0
13317,1,Dhaka,2000,10,19,0
13318,1,Dhaka,2000,10,20,0
13319,1,Dhaka,2000,10,21,5
13320,1,Dhaka,2000,10,22,0
13321,1,Dhaka,2000,10,23,0
13322,1,Dhaka,2000,10,24,0
13323,1,Dhaka,2000,10,25,0
13324,1,Dhaka,2000,10,26,0
13325,1,Dhaka,2000,10,27,5
13326,1,Dhaka,2000,10,28,55
13327,1,Dhaka,2000,10,29,158
13328,1,Dhaka,2000,10,30,1
13329,1,Dhaka,2000,10,31,0
13330,1,Dhaka,2000,11,1,0
13331,1,Dhaka,2000,11,2,0
13332,1,Dhaka,2000,11,3,0
13333,1,Dhaka,2000,11,4,0
13334,1,Dhaka,2000,11,5,0
13335,1,Dhaka,2000,11,6,0
13336,1,Dhaka,2000,11,7,0
13337,1,Dhaka,2000,11,8,0
13338,1,Dhaka,2000,11,9,0
13339,1,Dhaka,2000,11,10,0
13340,1,Dhaka,2000,11,11,0
13341,1,Dhaka,2000,11,12,0
13342,1,Dhaka,2000,11,13,0
13343,1,Dhaka,2000,11,14,0
13344,1,Dhaka,2000,11,15,0
13345,1,Dhaka,2000,11,16,0
13346,1,Dhaka,2000,11,17,0
13347,1,Dhaka,2000,11,18,0
13348,1,Dhaka,2000,11,19,0
13349,1,Dhaka,2000,11,20,0
13350,1,Dhaka,2000,11,21,0
13351,1,Dhaka,2000,11,22,0
13352,1,Dhaka,2000,11,23,0
13353,1,Dhaka,2000,11,24,0
13354,1,Dhaka,2000,11,25,0
13355,1,Dhaka,2000,11,26,0
13356,1,Dhaka,2000,11,27,0
13357,1,Dhaka,2000,11,28,0
13358,1,Dhaka,2000,11,29,0
13359,1,Dhaka,2000,11,30,0
13360,1,Dhaka,2000,11,31,0
13361,1,Dhaka,2000,12,1,0
13362,1,Dhaka,2000,12,2,0
13363,1,Dhaka,2000,12,3,0
